id,name,brand,barcode,category,serving_size,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,is_verified,created_by,created_at,name_tr,category_tr
35087aea-3cc7-447a-bf95-f7b52bcf2f3c,Biscuits fourrés aux framboises,Bjorg,3229820791074,snacks,100g,432,5.5,67.0,15.0,3.3,38.0,192.0,true,,2026-02-14 19:21:43.386748+00,Ahududu dolgulu kurabiyeler,atıştırmalıklar
350fd12e-df22-4942-8437-f87a8cea1968,Gourmandise de Pois à la provençale,Cassegrain,3083680703703,vegetables,187.5 g,70,2.6,9.5,1.8,2.7,6.1,312.0,true,,2026-02-14 19:21:04.539909+00,"Bezelye lezzeti, Provence usulü",sebze
35115b64-96ee-4fbe-af7a-d9e01bee7f70,Wild Caught Tuna seasoned with Sun-Dried Tomato & Basil,Bumble Bee,86600240619,protein,1 pouch (71 g),113,21.1,2.8,1.4,0.0,2.8,479.0,true,,2026-02-14 19:35:12.539306+00,Güneşte Kurutulmuş Domates ve Fesleğenle Tatlandırılmış Doğal Ortamda Yakalanmış Ton Balığı,protein
3513a147-6b0f-421c-905f-c37fdd0d5345,Filets de harengs fumés doux,Auchan,3596710380435,protein,50 g (50 g),175,17.0,0.5,12.0,0.5,0.5,1600.0,true,,2026-02-14 19:33:07.184324+00,hafif tütsülenmiş ringa balığı filetosu,protein
3514bdf9-8b9f-44b7-bb11-85956b4e49b8,TORTILLA WRAPS WHOLEMEAL,VILLAGE BAKERY,4088600111209,grains,62g,307,7.3,41.3,3.8,7.9,1.1,0.0,true,,2026-02-14 19:37:59.74037+00,TAM BUĞDAYLI TORTİLLA DÜRÜMLER,tahıllar
35198401-eb88-49ec-937a-98291720687d,Peanut Delight,nākd,5060088705230,snacks,35 g,443,12.0,42.9,22.9,9.4,34.3,226.0,true,,2026-02-14 19:35:32.448416+00,Fıstık Ezmesi,atıştırmalıklar
351a3c3e-a23e-4e53-aa73-b62dce56c0f5,Jamila رايبي,Danone,6111032006619,beverages,100g,72,1.9,12.4,1.7,0.0,9.0,0.0,true,,2026-02-14 19:21:42.041408+00,Jamila Raybi,içecekler
351e263b-9772-4524-829f-2bf32762e0d3,Saft Amecke +Eisen,Amecke,4005517016007,beverages,100g,46,0.5,10.4,0.1,0.4,9.8,840.0,true,,2026-02-14 19:42:32.064855+00,Amecke Meyve Suyu + Demir,içecekler
3521ab56-7ee8-46a5-a816-f6e47a624fad,Thé vert saveur citron,May Tea,3124480195333,beverages,100g,20,0.0,4.6,0.0,,4.5,12.0,true,,2026-02-14 19:43:16.077543+00,Limon aromalı yeşil çay,içecekler
3521dc3a-31e6-461c-8a7d-90277280f05a,Buttermilk Fish Fillet Burgers,The Fishmonger,4088600121062,protein,1 portion (108 g),183,13.4,16.4,6.9,0.9,4.3,309.0,true,,2026-02-14 19:32:58.189416+00,Ayranlı Balık Fileto Burgerleri,protein
35247cdf-8df3-41ed-8083-432bfc0e89de,Feta - Fromage,"Carrefour,Carrefour Extra",3560070149278,dairy,100 g,276,17.0,0.7,23.0,,0.7,880.0,true,,2026-02-14 19:35:47.36892+00,Feta Peyniri,günlük
35288bfc-d574-4a2b-84c1-b8c7a9838307,Stremellachs,Norfisk Delikatessen,4260046743682,protein,100g,215,23.0,0.8,13.0,,0.3,720.0,true,,2026-02-14 19:34:56.685966+00,Stremellahlar,protein
352a4811-7ccf-4ef6-a362-00353edf7006,Pringles sour cream & onion,Pringles,5053990107384,snacks,40 g,515,6.3,54.0,30.0,4.0,2.0,440.0,true,,2026-02-14 19:45:39.810719+00,Pringles ekşi krema ve soğan,atıştırmalıklar
352f8326-4c97-4fef-896e-015af49020ff,Harrys brioche tranchee pepites de chocolat sans additif 485g,Harry's,3228857001347,snacks,27 g (1 tranche),357,7.5,50.0,13.0,5.2,17.0,260.0,true,,2026-02-14 19:37:59.74037+00,"Harry's markalı, katkı maddesi içermeyen, çikolata parçacıklı dilimlenmiş brioche, 485g",atıştırmalıklar
35315b90-a28f-44e0-bf73-c7f8af831bfa,Cordon bleu de dinde,Père Dodu,3596690110244,protein,100g,207,13.0,13.0,11.0,2.2,2.4,400.0,true,,2026-02-14 19:34:05.953688+00,Türkiye Cordon Bleu,protein
3532a7f2-23e3-4644-ac9f-0ff3947ca36c,l'original,St Hubert,3366321055516,dairy,100g,477,0.0,0.0,53.0,0.0,0.0,168.0,true,,2026-02-14 19:20:59.205566+00,orijinal,günlük
3535b8b2-8076-4415-891c-a6bbe00c9671,CLASSIC,Coca-Cola,9300675001410,beverages,1 serving (375 ml),43,0.0,10.7,0.0,,10.7,10.1,true,,2026-02-14 19:42:07.853773+00,KLASİK,içecekler
353785cd-adcd-4bf3-8685-6f960c9f13db,Organic Eggs,Kirkland Signature,96619845774,protein,1 portion (53 g),132,11.3,1.9,9.4,0.0,0.0,123.0,true,,2026-02-14 19:31:37.888255+00,Organik Yumurtalar,protein
3537b20f-658f-4d09-bb95-95a1a5c4ad64,Bami Goreng,Gut&Günstig,4311501673133,protein,100 g,110,6.4,14.2,2.6,,1.3,0.7,true,,2026-02-14 19:31:37.888255+00,Bami Goreng,protein
353bf364-6500-430f-89b4-42b569186222,hohes C Orangensaft PETE 1 0.25€ Pfand hohes C Saft 1l 0.99€,hohes C,4048517701818,beverages,100g,43,0.7,8.8,0.5,,8.8,4.0,true,,2026-02-14 19:42:29.248299+00,"hohes C portakal suyu PETE 1 0,25€ depozito hohes C suyu 1l 0,99€",içecekler
353fca90-406d-4098-840e-f1c6c2fd6363,Cherry Pie Bars,Larabar,21908131160,snacks,1 bar 48g,230,4.0,28.0,7.0,4.0,20.0,0.0,true,,2026-02-14 19:28:14.252797+00,Kirazlı Turta Barları,atıştırmalıklar
35483dca-8ac8-4e49-ad26-4997a54c2697,Miettes de thon à la sauce tomate,Petit Navire,3019089042501,protein,100g,136,15.0,2.7,7.1,0.8,2.3,400.0,true,,2026-02-14 19:35:02.726491+00,Domates soslu ton balığı parçaları,protein
354c5002-2826-4aaf-8d2b-bf7a2cf28f4a,Chicken Balti,M&S,214025,protein,1 pack (400 g),124,12.2,4.5,5.9,1.8,3.4,248.0,true,,2026-02-14 19:31:23.864606+00,Tavuk Balti,protein
354f90ff-1f5c-4fe9-a657-b16c2586111a,Ryż biały długoziarnisty,"Golden Sun, kuchnia Lidla.pl",20053956,protein,100g,349,7.2,78.5,0.7,0.5,0.7,4.0,true,,2026-02-14 19:40:05.731443+00,Uzun taneli beyaz pirinç,protein
3550884d-c121-455f-ba97-74b059bd8fb8,Verse kaas met knoflook en kruiden,Milbona,20292447,dairy,15 gram,288,6.8,3.5,27.2,,2.8,400.0,true,,2026-02-14 19:35:53.766216+00,Sarımsak ve otlarla tatlandırılmış taze peynir,günlük
35556720-e489-488c-b536-048838fed540,Tonkotsu rice noodles,,5060262488003,grains,100g,64,1.6,12.0,1.0,0.6,0.3,272.0,true,,2026-02-14 19:40:20.050569+00,Tonkotsu pirinç eriştesi,tahıllar
3556987f-b5f8-4374-a4c7-6bc8d4501422,Lasagnes aux légumes,Lidl,4056489193784,protein,100g,110,3.3,13.0,4.6,1.6,3.9,328.0,true,,2026-02-14 19:33:32.60119+00,Sebzeli Lazanya,protein
35579af7-32f9-472e-a634-e978385a74f8,4 Signature Pork Sausages,Tesco Finest,5059697265716,protein,1 serving (200 g),142,6.8,1.9,12.0,0.2,0.5,212.0,true,,2026-02-14 19:34:26.639338+00,4 Özel Domuz Sosisi,protein
3557f5e2-b4fb-45e3-9e97-b74048dcf200,Monster Energy Zero Sugar,"Monster, Monster Energy",5060947549883,beverages,500 ml,2,0.0,1.0,0.0,,0.0,76.0,true,,2026-02-14 19:27:00.540749+00,Şekersiz Monster Energy,içecekler
35615f68-7279-4433-8e5c-4b48d89e68b4,Chicken noodle mug soup,Asda,5057172978250,other,213ml,13,0.3,2.5,0.2,0.5,0.3,93.9,true,,2026-02-14 19:28:48.70834+00,Tavuklu erişte kupa çorbası,diğer
356f5115-2682-4c0f-8d24-7a38cbed9c73,Arrabbiata,Barilla,8076809513388,grains,400 g,60,1.4,5.5,3.1,2.2,5.0,400.0,true,,2026-02-14 19:38:33.7193+00,Sinirli,tahıllar
357250b0-aa01-4eb4-ae15-ed9fcd568815,Cream Cheese & Greek Yogurt,Green Mountain Farms,764717837440,dairy,2 Tbsp (22 g),205,13.6,13.6,11.4,0.0,13.6,273.0,true,,2026-02-14 19:21:48.24307+00,Krem Peynir ve Yunan Yoğurdu,günlük
35830343-e4d2-4c37-b080-f6f40b4d987d,Truly Gooey Butter Cream Soda,"Culinaria,  Schnuck Markets  Inc.",41318180152,dairy,354g,14,0.0,3.5,0.0,0.0,3.5,0.0,true,,2026-02-14 19:22:02.130722+00,Gerçekten Yapışkan Tereyağlı Krema Sodası,günlük
35885178-6281-4719-a575-69822d880bc8,Fleisch: Corned Beef,Trader Joe's,29013203,protein,100g,226,24.0,1.0,14.0,,1.0,920.0,true,,2026-02-14 19:32:20.501827+00,Et: Konserve sığır eti,protein
358a6938-d047-4a4a-a633-7980937634b4,cristim Crenvursti Din Piept De Pui Extra250 grame,Cris-Tim,5941265031581,protein,100 g,243,16.0,0.5,20.1,,0.5,1.7,true,,2026-02-14 19:31:37.888255+00,Cristim Ekstra Tavuk Göğsü Sosisleri 250 gram,protein
358b3c2a-27ee-4b53-a074-48d33916ca61,Beurre cru doux,Monoprix,3350033013001,dairy,100g,751,0.6,0.5,83.0,,0.5,0.0,true,,2026-02-14 19:25:11.042566+00,Tuzsuz çiğ tereyağı,günlük
3591165b-193b-4841-9dff-8003e19f5cc8,Sourdough Bread,Pepperidge Farm Farmhouse,14100074670,grains,1 slice (49 g),265,8.2,51.0,3.1,2.0,4.1,469.0,true,,2026-02-14 19:38:24.21779+00,Ekşi Mayalı Ekmek,tahıllar
35914ce6-8654-4c22-839f-2e35ec909989,ข้าวแกงส้มชะอมกุ้ง - 325 g,"s-p,เอสแอนด์พี",8850231800885,protein,325 g,111,4.9,20.0,1.1,0.6,2.5,185.0,true,,2026-02-14 19:35:24.73258+00,Akasya yapraklı ve karidesli ekşi köri - 325 g,protein
35a03bd7-56dd-488c-a40e-93ad949c259f,Skippy Cream Peanut Butter,Skippy,37600407496,dairy,100g,622,22.0,17.5,51.0,5.0,10.0,500.0,true,,2026-02-14 19:25:15.00999+00,Skippy Kremalı Fıstık Ezmesi,günlük
35a1ff5e-f769-492d-9d1f-393cf96b162b,Fanta Lemon 2ltr,"Fanta,Coca-Cola",5449000006011,beverages,250ml,19,0.0,4.4,0.0,,4.4,8.0,true,,2026-02-14 19:42:07.853773+00,Fanta Limon 2 litre,içecekler
35a29eab-ea40-4a79-8a45-872c1c51c864,Filet de Merlu blanc Fish & Chips,,3492500070916,protein,100g,218,12.0,13.0,13.0,0.8,0.5,440.0,true,,2026-02-14 19:32:58.189416+00,"Beyaz Mezgit Filetosu, Balık ve Patates Kızartması",protein
35a527e5-c642-40a3-8fca-53a835c8e000,Chaï Curcuma,Yogi Tea,4012824405158,beverages,100g,1,0.1,0.2,0.0,0.0,0.0,0.0,true,,2026-02-14 19:43:25.754789+00,Zerdeçal Çayı,içecekler
35b380c2-b978-4d40-8d0e-35abab0d505a,Ahmad The Fruit Selection 40 Gr,Ahmad tea,54881003995,beverages,100g,4,0.0,0.4,0.0,,0.0,0.0,true,,2026-02-14 19:43:29.083363+00,Ahmad Meyve Seçimi 40 Gr,içecekler
35b41486-cdd1-4ca7-b63b-bf88ad6cff06,Coconut Milk,Freshona,4056489528005,beverages,100g,195,1.3,3.2,19.4,1.2,2.3,35.0,true,,2026-02-14 19:35:36.22235+00,Hindistan Cevizi Sütü,içecekler
35b74ab7-14ed-43c1-9b9c-a49b43581caf,Tortilla aux oignons,U,3256227769467,protein,100g,161,5.4,13.0,9.2,2.4,0.9,356.0,true,,2026-02-14 19:33:41.617106+00,Soğanlı tortilla,protein
35bbd866-20d0-48b9-9fa8-34290dc5fe1c,Manchego & Green Olive,Manomasa,5017764003371,snacks,100g,473,7.3,57.2,22.3,7.0,5.6,380.0,true,,2026-02-14 19:35:39.309076+00,Manchego ve Yeşil Zeytin,atıştırmalıklar
35c29812-c5c0-497c-a620-1e732709fe09,Corsé 100% arabica,Nixe,4056489487333,beverages,1 can (220 g),98,7.8,10.0,2.7,1.3,1.7,354.0,true,,2026-02-14 19:43:08.655913+00,%100 Arabica Korse,içecekler
35c49f65-d20c-411d-b678-6ea90c8c37e5,Digestivo 33% menos grasa,gullón,8410376016857,snacks,14.3 g,447,7.1,71.0,14.0,4.3,18.0,640.0,true,,2026-02-14 19:45:18.357019+00,Sindirim kolaylığı için %33 daha az yağ.,atıştırmalıklar
35c536ea-4c5d-4575-ada0-61593efb0979,Zero Carb Rice,H&B,5059604647475,protein,1 portion (100 g),8,0.2,0.1,0.1,4.0,0.1,4.0,true,,2026-02-14 19:40:16.383187+00,Sıfır Karbonhidratlı Pirinç,protein
35cc3c60-8b5f-4f9c-9ff8-b8857204a945,Tortellini carne,Hacendado,8480000061423,grains,100g,267,11.0,38.0,7.0,,0.7,580.0,true,,2026-02-14 19:38:44.453226+00,Etli tortellini,tahıllar
35d0970f-eea6-4fae-b2a4-46039697bac2,Bâtonnets de surimi,,6111180007162,protein,100g,77,7.0,9.2,1.3,,0.5,200.0,true,,2026-02-14 19:32:47.216121+00,Surimi çubukları,protein
35d2a6dd-c912-4faf-831b-2f3b4fb240b0,10 oeufs,Top budget,3410280010229,protein,100g,155,13.0,1.1,11.0,,1.1,124.0,true,,2026-02-14 19:31:13.900917+00,10 yumurta,protein
35df4249-5ea5-4a22-9433-471aa460db62,Apple & Mango,Lidl,4056489479499,beverages,100g,49,0.1,12.0,0.0,,12.0,0.0,true,,2026-02-14 19:42:35.776669+00,Elma ve Mango,içecekler
35e2376d-dc76-441a-be2d-a697b98a7dab,Fruit & Nut Granola,Tesco,5051399535838,grains,1 serving (100 g),432,10.6,64.7,12.9,7.2,16.0,12.0,true,,2026-02-14 19:21:44.598161+00,Meyveli ve Kuruyemişli Granola,tahıllar
35e23922-a643-417a-bcfc-d959bc8b79a2,Our Extra Mature Cheddar,Cathedral City,5000295148154,dairy,100g,417,25.4,0.1,34.9,,0.1,720.0,true,,2026-02-14 19:35:36.22235+00,Ekstra Olgun Çedar Peynirimiz,günlük
35e31d1f-1804-4458-b489-4fb2f127f6d2,Organic Sweetcorn + Carrot Melty Sticks 7 Months,Ella's Kitchen,5060107339811,snacks,100g,414,6.5,61.0,15.0,4.6,1.6,4.0,true,,2026-02-14 19:28:52.195136+00,Organik Tatlı Mısır + Havuçlu Eritme Çubukları 7 Ay,atıştırmalıklar
35eab484-6c81-4faf-b950-a8289b353de9,Plain Bagel,Asda,5057172612833,grains,1 bagel (80 g),265,9.3,51.0,1.7,3.4,5.3,236.0,true,,2026-02-14 19:38:11.41268+00,Sade Simit,tahıllar
35ec9d15-67b7-4138-ae4d-41701525ce81,Riz long grain,uncle ben's,5410673002457,protein,140g,157,3.3,34.0,0.5,0.8,0.5,4.0,true,,2026-02-14 19:40:20.050569+00,Riz uzun taneli,protein
35ee39be-df66-4e6e-b58d-56200528f3ef,Long grain rice microwave,Morrisons,5010251602170,protein,100g,148,3.1,30.7,1.0,1.7,0.1,20.0,true,,2026-02-14 19:40:16.383187+00,Uzun taneli pirinç mikrodalgada,protein
35ee85ba-0850-4e88-95de-0b8a267e52f1,Piña rodajas,,8437019122270,fruits,100g,53,0.5,12.0,0.0,1.2,11.0,0.0,true,,2026-02-14 19:42:38.370005+00,Ananas dilimleri,meyveler
35f16240-4f2a-4225-bc75-b80748442759,"Instant Nudeln, Huhn",Reeva,4820179253313,grains,75 g,397,5.8,49.3,18.3,2.8,,0.0,true,,2026-02-14 19:39:03.592105+00,"Hazır erişte, tavuk",tahıllar
35f1805c-90c9-491b-bd9e-d2a65adcc3a9,Chips de légumes,"Bouton D'Or, Les creations",3250391320530,snacks,30 g,505,5.3,41.1,32.2,14.9,33.9,336.0,true,,2026-02-14 19:45:42.357466+00,Sebze cipsleri,atıştırmalıklar
35f2d898-ffee-4309-af37-5b79438fb78e,Mouliné légumes du potager,Liebig,3036811470012,fruits,100 ml,36,0.7,5.5,0.9,1.3,2.0,264.0,true,,2026-02-14 19:20:39.071786+00,Bahçeden toplanmış sebzelerden püre yapılmış.,meyveler
35fadd65-bc25-4b93-90bb-7625549f1185,Coeur coulant au chocolat🍫,Bonne maman,3608580884170,snacks,100g,439,6.3,40.0,28.0,3.2,30.0,32.0,true,,2026-02-14 19:45:18.357019+00,Çikolatalı lav kek 🍫,atıştırmalıklar
35fb8da1-06a5-4299-892b-8ed35a1a11ed,Mon moment Choucroute aux 4 charcuteries au Riesling d'Alsace,Stoeffler,3180950063731,protein,410 g,122,5.9,4.3,8.6,1.9,0.5,440.0,true,,2026-02-14 19:31:50.613418+00,Benim anım: Alsas Riesling şarabında dört çeşit şarküteri ile lahana turşusu,protein
35fd7305-d266-4517-b9f2-27d6d79c8a9d,Noodles shrimp stir fried Tomyum sauce,Mama,8850987148255,protein,100g,460,9.4,65.0,18.0,,7.1,1560.0,true,,2026-02-14 19:35:24.73258+00,"Erişte, karides, Tomyum soslu sote",protein
360792e2-6155-4295-8fbb-3b5d0a7f684d,Free Range Egg & Watercress Sandwich,M&S,485289,protein,1 pack (180 g),233,8.8,21.4,11.9,2.3,1.5,432.0,true,,2026-02-14 19:33:38.800689+00,Gezen Tavuk Yumurtası ve Su Teresi Sandviçi,protein
3609e70f-134a-4b13-b9b1-b2b9762ed4da,Gazpacho l'original,Alvalle,5410188024647,fruits,200 ml,40,0.9,3.5,2.2,1.2,3.3,248.0,true,,2026-02-14 19:22:01.5504+00,Gazpacho l'original,meyveler
360e47ef-7593-40ef-a360-44cfb9a405df,Madeleine Nature,Biscuiterie Jeannette,3701005300399,snacks,25 g,376,6.0,44.0,20.0,,23.0,440.0,true,,2026-02-14 19:33:41.617106+00,Madeleine Doğa,atıştırmalıklar
3610d72f-0d07-4821-8478-39c0ed34d8b5,Gnocchi,Sainsbury's,636186,grains,1 portion (100 g),160,3.3,34.3,0.5,2.7,0.6,114.0,true,,2026-02-14 19:40:55.497475+00,gnocchi,tahıllar
3616745b-d1b3-4922-8dee-1c48ff4b9e6c,Sourdough Baguettes,Fitzgeralds,5099077004368,grains,1 baguette (125 g),248,7.9,50.0,1.4,2.1,2.8,0.0,true,,2026-02-14 19:38:20.466903+00,Ekşi Mayalı Bagetler,tahıllar
36193618-a1e2-419e-8e75-4c27a7921cdf,"Ever Anchovy Fillets in Cold Pressed, Extra Virgin, Organic Olive Oil",Fish 4 Ever,5034210210084,protein,100g,185,23.7,0.1,10.0,,0.1,6000.0,true,,2026-02-14 19:33:10.615255+00,"Soğuk Sıkım, Sızma, Organik Zeytinyağında Ever Hamsi Filetoları",protein
3619e138-b56b-4f08-b5c1-929fd0b348ad,Whey Protein & Oats,Prozis,5600380894081,protein,80 g,379,22.0,46.0,11.0,3.8,33.0,114.0,true,,2026-02-14 19:24:09.652166+00,Peyniraltı Suyu Proteini ve Yulaf,protein
361bd6be-f8a3-4df5-9b1e-f3f083f2fe4f,Oatmeal,Elovena,6416597855048,grains,100g,370,14.0,55.0,8.0,11.0,1.2,0.0,true,,2026-02-14 19:41:26.232661+00,Yulaf ezmesi,tahıllar
361ca9a6-095a-4926-85eb-5e8dec018bc9,Tuna in Brine,Aldi,4088600529318,protein,110.0g,109,24.9,0.0,1.0,0.0,0.0,292.0,true,,2026-02-14 19:35:06.075205+00,Tuzlu suda ton balığı,protein
36209310-7052-4329-8880-7becc12a4d64,Galettes au bon beurre,St Michel,3178530413984,snacks,32.5 g soit 1 Sachet de 5 biscuits,470,7.4,73.0,16.0,2.2,26.0,348.0,true,,2026-02-14 19:45:25.480429+00,Tereyağlı kurabiyeler,atıştırmalıklar
3626bddc-d123-4d44-babd-25cb3f96c976,Tónica original,Schweppes,8414100301141,beverages,100g,25,0.0,5.8,0.0,0.0,5.8,4.0,true,,2026-02-14 19:42:07.853773+00,Orijinal tonik,içecekler
3627370c-25d0-4d30-91e3-eed845fc6001,Raib abricot,,6111243090759,dairy,100g,97,3.4,14.0,3.0,,7.0,0.0,true,,2026-02-14 19:37:37.684482+00,Raib kayısısı,günlük
3629ac53-31e0-426e-9c00-7e78a1ee033e,Noir aux Pépites de Café,Villars,7610036002805,snacks,100 g,520,4.6,50.0,34.0,6.7,45.0,12.0,true,,2026-02-14 19:44:38.61695+00,Koyu Kahve Parçaları,atıştırmalıklar
36309ae2-8805-4e71-8e20-3d13b3b48d5f,Almette - Kräuter,Almette,4002468084017,dairy,100g,251,5.4,4.7,23.0,,3.2,440.0,true,,2026-02-14 19:36:08.32713+00,Badem - Otlar,günlük
36339069-31ec-4491-a669-8fc9845e9e86,KVARG VANILLA FLAVOURED,Nestlé LINDAHLS,3023290018415,dairy,1.0 pot (150.0 g),54,10.0,3.5,0.2,0.0,3.1,39.3,true,,2026-02-14 19:35:57.611817+00,VANİLYA AROMALI QUINT,günlük
3636eb72-022b-4e29-80d3-be78fecb2fbf,Tartines croustillantes au Seigle,"Carrefour BIO,Carrefour",3560071014179,grains,26g,350,10.0,66.0,1.8,15.0,1.8,560.0,true,,2026-02-14 19:38:06.395523+00,Çıtır Çavdar Tostları,tahıllar
363ca61d-30f6-4737-a043-dcf8d2c81045,Purea di frutta bio con mela pera mirtillo e lampone,Lupilu,20995577,other,100g,61,0.5,11.7,0.6,,10.4,0.0,true,,2026-02-14 19:28:52.195136+00,"Elma, armut, yaban mersini ve ahududu içeren organik meyve püresi.",diğer
364b6b0a-7bf8-407e-9927-0872fc7ea19f,Cheeky Chocolate Chip Rice & Corn Cakes,Snack a Jacks,5000328028361,grains,15 g,386,6.1,73.0,5.7,9.9,20.0,24.0,true,,2026-02-14 19:39:55.021597+00,Yaramaz Çikolata Parçacıklı Pirinç ve Mısır Kekleri,tahıllar
364bb430-58c2-4a7e-ada0-a0e633d506d2,Greek cream cheese & greek yogurt,Franklin Foods Inc.,764717836108,dairy,2 Tbsp (28 g),214,14.3,10.7,10.7,0.9,10.7,304.0,true,,2026-02-14 19:21:48.24307+00,Yunan krem ​​peyniri ve Yunan yoğurdu,günlük
364e717c-f8d5-4bb2-8f96-94a7f16e826c,Special Flakes Chocolate Noir,Crownfield,20621445,grains,1 portion (50 g),401,8.5,74.3,5.9,8.4,13.7,180.0,true,,2026-02-14 19:44:02.262981+00,Özel Flakes Çikolata Noir,tahıllar
3652ec96-e515-4e0d-90d3-6b3773c59787,Fruit Cocktail in Grape Juice,Freshona,20319342,beverages,205 g,42,0.2,9.9,0.0,0.8,8.0,2.0,true,,2026-02-14 19:42:29.248299+00,Üzüm Suyu İçinde Meyve Kokteyli,içecekler
36555501-15f4-4ae8-be73-29f0b8ab8988,Riz,Sainsbury's,357159,protein,100g,137,2.8,30.7,0.0,,,0.0,true,,2026-02-14 19:40:00.9937+00,Pirinç,protein
365560eb-c767-4154-8ea3-9c2eb9dd6fd9,Pepsi,Pepsi Cola,8902080104581,beverages,200ml,43,0.0,10.9,0.0,,10.9,3.0,true,,2026-02-14 19:42:07.853773+00,Pepsi,içecekler
365b49d3-f86c-4b40-93de-2e12b791fd2c,"Napolact3,5%1l",Napolact,5941065002873,beverages,100g,62,3.2,4.5,3.5,,4.5,24.0,true,,2026-02-14 19:35:57.611817+00,"Napolact3,5%1l",içecekler
366165f7-dd78-43c9-b990-0e82ba5a4f69,Choco rice,Harvest morn,4061462765049,grains,1 serving  (30 g),382,6.9,83.1,1.8,3.0,16.1,185.0,true,,2026-02-14 19:40:05.731443+00,Çikolatalı pirinç,tahıllar
36630f4e-ec06-4300-93a8-ab2acf856ae1,Oven Roasted Deli Turkey,Hormel Natural Choice,37600132602,protein,3 slices (56 g),107,19.6,1.8,1.8,,1.8,821.0,true,,2026-02-14 19:33:54.320247+00,Fırında Kızarmış Şarküteri Hindisi,protein
3669ffb5-119f-4939-8207-acf48b959335,Le Fromage Fouetté nature,Milbona,4056489555001,dairy,100g,263,6.0,5.7,24.0,0.0,3.6,440.0,true,,2026-02-14 19:36:40.6709+00,Sade Çırpılmış Peynir,günlük
366deff1-09e6-49ee-8adf-9619ed25b7bf,Kania,VITASIA,4056489754527,grains,85 g,99,2.2,12.2,4.3,,0.6,292.0,true,,2026-02-14 19:38:51.869142+00,Uçurtma,tahıllar
366ea95c-bc74-49d1-9571-3781708eed58,Pain d'épices miel,Bjorg,3229820004341,snacks,15 g,329,3.2,75.0,1.0,3.6,40.0,140.0,true,,2026-02-14 19:45:08.671078+00,Ballı zencefilli kurabiye,atıştırmalıklar
367043ae-dd6f-43a8-91d5-ca61f9878321,Ananasstücke,Dole,38900014261,fruits,75 gram,65,0.4,15.0,0.1,0.1,12.0,100.0,true,,2026-02-14 19:42:35.776669+00,Ananas parçaları,meyveler
367086be-651e-4f32-b7ad-1e7c7bfa6ab8,Hawai Tropical,HAWAI,5449000318428,beverages,100g,28,0.0,6.7,0.0,0.0,6.0,0.0,true,,2026-02-14 19:21:43.386748+00,Hawaii Tropikal,içecekler
3678e10b-1112-41f1-ba37-967a0fdd4ed8,Minestrone Soup,Heinz,5000157062635,fruits,200g,32,1.0,6.2,0.2,0.8,1.8,240.0,true,,2026-02-14 19:20:39.071786+00,Minestrone Çorbası,meyveler
3681a87c-a4f6-4d87-a4a2-b06850f33411,Panzani Lasagne wheat pasta,panzani,3038351480100,grains,100g,361,12.0,72.0,2.0,3.6,3.7,0.0,true,,2026-02-14 19:39:22.960592+00,Panzani Lazanya buğday makarnası,tahıllar
36824d08-1611-4b27-990c-a223a4df7a63,Tagliatelles au Saumon À LA CIBOULETTE,Carrefour,3560070763573,protein,300g,150,6.2,16.0,6.6,0.8,1.4,244.0,true,,2026-02-14 19:32:58.189416+00,Somon ve Frenk Soğanlı Tagliatelle,protein
3685b133-0fdc-4370-8de0-7c88c2da876d,Pepe mini cremwursti cu curcan,perutnina,3838977032345,protein,100g,206,15.0,0.5,16.0,,0.0,640.0,true,,2026-02-14 19:34:05.953688+00,Pepe mini hindi kremalı sosisleri,protein
368af8bb-a106-4758-95b3-a17e56dbc799,Pastas de aceite,Hacendado,8402001019869,snacks,42g,475,5.8,60.0,23.0,2.1,20.0,236.0,true,,2026-02-14 19:38:35.512292+00,Yağ macunları,atıştırmalıklar
368ba094-27eb-4890-9543-f1cf96cdc73a,Salad'Bowl,Carrefour,3560070897339,snacks,250g,119,7.7,6.1,6.5,2.4,3.6,308.0,true,,2026-02-14 19:32:51.04499+00,Salata Kasesi,atıştırmalıklar
368dc4b7-cf6e-4169-9978-35d30513e231,Spécialité laitière sucrée aromatisée enrichie en calcium et vitamine D,"Petits filous tub's, Yoplait",3329770062375,beverages,100g,67,2.7,9.0,2.0,0.1,8.1,44.0,true,,2026-02-14 19:21:48.24307+00,"Kalsiyum ve D vitamini ile zenginleştirilmiş, tatlandırılmış aromalı süt ürünü.",içecekler
3691e795-aa06-484a-ab4e-d3574073e584,Asia Chicken & Shrimp Red Curry,"Aldi, Jütro, La Finesse, Speisezeit",4061458042109,protein,400 g,102,6.3,9.7,4.2,,3.7,296.0,true,,2026-02-14 19:35:24.73258+00,Asya Usulü Tavuk ve Karidesli Kırmızı Köri,protein
36940a48-8914-46a3-9c8b-5c875cf02e53,2 dos de cabillaud façon fish and chips,Picard,3270160744824,protein,100g,153,14.0,7.5,7.0,0.9,1.5,348.0,true,,2026-02-14 19:32:41.005252+00,"2 adet morina filetosu, balık ve patates kızartması tarzında.",protein
36a19aab-cbc5-472a-8a38-56cedfeb87cc,Sauce for Bolognese,Dolmio,4002359634826,grains,1 portion (125 g),50,1.8,10.0,0.1,0.0,5.5,240.0,true,,2026-02-14 19:39:10.072236+00,Bolonez sosu,tahıllar
